Source,Target,EdgeType,weight,final_label
Patient 6617,Doctor 4294,4,0.075141527,0
Patient 6620,Doctor 7673,4,0.097524419,0
Patient 6622,Doctor 7110,4,0.08421693,0
Patient 6633,Doctor 8724,4,0.048454855,0
Patient 6634,Doctor 6344,4,0.071622379,0
Patient 6634,Doctor 6400,4,0.184347242,0
Patient 6651,Doctor 6791,4,0.07232479,0
Patient 6656,Doctor 7817,4,0.070224121,0
Patient 6660,Doctor 4629,4,0.045277875,0
Patient 6664,Doctor 2276,4,0.534255147,0
Patient 6668,Doctor 1894,4,0.273755908,0
Patient 6671,Doctor 8615,4,0.555391729,0
Patient 6673,Doctor 8463,4,0.578379095,0
Patient 6676,Doctor 1075,4,0.032107994,0
Patient 6682,Doctor 3358,4,0.050447546,0
Patient 6688,Doctor 1010,4,0.065796018,0
Patient 6692,Doctor 7553,4,0.688050091,0
Patient 6694,Doctor 3171,4,0.011090177,0
Patient 6698,Doctor 6628,4,0.111628376,0
Patient 6702,Doctor 5804,4,0.094976403,0
Patient 6703,Doctor 3702,4,0.039666675,0
Patient 6703,Doctor 8414,4,0.031958017,0
Patient 6704,Doctor 8325,4,0.403784722,0
Patient 6709,Doctor 377,4,0.124157824,0
Patient 6710,Doctor 7951,4,0.096747681,0
Patient 6711,Doctor 1345,4,0.032227971,0
Patient 6712,Doctor 3703,4,0.030617189,0
Patient 6712,Doctor 8323,4,0.398922443,0
Patient 6722,Doctor 3936,4,0.440893412,0
Patient 6740,Doctor 6965,4,0.494431227,0
Patient 6747,Doctor 6043,4,0.522764921,0
Patient 6767,Doctor 3561,4,0.073694654,0
Patient 6769,Doctor 2102,4,0.046616267,0
Patient 6771,Doctor 8868,4,0.156269446,0
Patient 6787,Doctor 1994,4,0.03578224,0
Patient 6791,Doctor 7386,4,0.04037977,0
Patient 6793,Doctor 2179,4,0.475257844,0
Patient 6796,Doctor 7994,4,0.161650673,0
Patient 6799,Doctor 8085,4,0.039122362,0
Patient 6808,Doctor 8463,4,0.575008512,0
Patient 6810,Doctor 4774,4,0.441394925,0
Patient 6811,Doctor 5212,4,0.041692015,0
Patient 6812,Doctor 314,4,0.052431826,0
Patient 6821,Doctor 2276,4,0.512642086,0
Patient 6826,Doctor 683,4,0.129232615,0
Patient 6826,Doctor 8596,4,0.40876618,0
Patient 6831,Doctor 240,4,0.107908472,0
Patient 6834,Doctor 2276,4,0.528516412,0
Patient 6836,Doctor 6001,4,0.439618826,0
Patient 6837,Doctor 4369,4,0.123536505,0
Patient 6840,Doctor 2270,4,0.445804983,0
Patient 6845,Doctor 6861,4,0.051610131,0
Patient 6855,Doctor 2824,4,0.44555375,0
Patient 6857,Doctor 4588,4,0.053350519,0
Patient 6861,Doctor 4141,4,0.014213842,0
Patient 6861,Doctor 7983,4,0.12154828,0
Patient 6863,Doctor 5368,4,0.517911732,0
Patient 6868,Doctor 2276,4,0.509572029,0
Patient 6876,Doctor 2824,4,0.277238488,0
Patient 6876,Doctor 6388,4,0.322553992,0
Patient 6883,Doctor 5956,4,0.082405455,0
Patient 6887,Doctor 6619,4,0.12660493,0
Patient 6897,Doctor 7006,4,0.095121995,0
Patient 6898,Doctor 3863,4,0.061236765,0
Patient 6898,Doctor 4311,4,0.079808258,0
Patient 6902,Doctor 5606,4,0.525500059,0
Patient 6903,Doctor 821,4,0.060347214,0
Patient 6903,Doctor 2128,4,0.078452103,0
Patient 6903,Doctor 3011,4,0.138476983,0
Patient 6911,Doctor 2647,4,0.013666677,0
Patient 6913,Doctor 7994,4,0.468344808,0
Patient 6917,Doctor 5398,4,0.180662364,0
Patient 6917,Doctor 7378,4,0.02292105,0
Patient 6917,Doctor 7394,4,0.058804154,0
Patient 6919,Doctor 6604,4,0.441688955,0
Patient 6931,Doctor 870,4,0.107055552,0
Patient 6932,Doctor 8341,4,0.490397781,0
Patient 6938,Doctor 4565,4,0.370086193,0
Patient 6945,Doctor 4967,4,0.085667975,0
Patient 6950,Doctor 335,4,0.18502079,0
Patient 6954,Doctor 1902,4,0.367018938,0
Patient 6961,Doctor 4813,4,0.020356575,0
Patient 6962,Doctor 4413,4,0.114682302,0
Patient 6967,Doctor 1669,4,0.124291234,0
Patient 6972,Doctor 6604,4,0.510042191,0
Patient 6979,Doctor 5638,4,0.360259444,0
Patient 6989,Doctor 8908,4,0.138855651,0
Patient 6997,Doctor 6604,4,0.449427903,0
Patient 7015,Doctor 4692,4,0.038173761,0
Patient 7043,Doctor 469,4,0.059566408,0
Patient 7043,Doctor 4675,4,0.072734512,0
Patient 7043,Doctor 6586,4,0.069288932,0
Patient 7059,Doctor 3215,4,0.011150061,0
Patient 7061,Doctor 7803,4,0.317195177,0
Patient 7063,Doctor 55,4,0.226929918,0
Patient 7064,Doctor 5082,4,0.345555365,0
Patient 7065,Doctor 5983,4,0.107450388,0
Patient 7066,Doctor 1424,4,0.283092797,0
Patient 7066,Doctor 4345,4,0.205822051,0
Patient 7069,Doctor 5209,4,0.120812699,0
Patient 7070,Doctor 4036,4,0.037466925,0
Patient 7071,Doctor 5927,4,0.37373054,0
Patient 7072,Doctor 627,4,0.533959568,0
Patient 7083,Doctor 2276,4,0.276368558,0
Patient 7085,Doctor 8696,4,0.013736982,0
Patient 7089,Doctor 1354,4,0.229251236,0
Patient 7091,Doctor 2952,4,0.241990268,0
Patient 7094,Doctor 5489,4,0.20431073,0
Patient 7095,Doctor 4736,4,0.308291733,0
Patient 7095,Doctor 5502,4,0.062554404,0
Patient 7101,Doctor 2518,4,0.093793936,0
Patient 7101,Doctor 6400,4,0.132464021,0
Patient 7101,Doctor 7211,4,0.053240869,0
Patient 7105,Doctor 1490,4,0.169333786,0
Patient 7110,Doctor 7059,4,0.037134506,0
Patient 7116,Doctor 1863,4,0.221451417,0
Patient 7116,Doctor 6204,4,0.081212349,0
Patient 7116,Doctor 6442,4,0.170756623,0
Patient 7119,Doctor 6644,4,0.001519643,0
Patient 7120,Doctor 5638,4,0.563179255,0
Patient 7123,Doctor 5082,4,0.356274784,0
Patient 7125,Doctor 5616,4,0.467481315,0
Patient 7130,Doctor 6604,4,0.490383625,0
Patient 7133,Doctor 2818,4,0.479225755,0
Patient 7138,Doctor 1759,4,0.008030869,0
Patient 7138,Doctor 2419,4,0.006283275,0
Patient 7138,Doctor 2548,4,0.002652868,0
Patient 7138,Doctor 4484,4,0.003513022,0
Patient 7138,Doctor 4590,4,0.001339049,0
Patient 7138,Doctor 5072,4,0.004626215,0
Patient 7138,Doctor 5089,4,0.001244692,0
Patient 7138,Doctor 6047,4,0.003831673,0
Patient 7138,Doctor 7035,4,0.000811405,0
Patient 7139,Doctor 8289,4,0.070573784,0
Patient 7151,Doctor 5610,4,0.461645365,0
Patient 7176,Doctor 8996,4,0.054774664,0
Patient 7180,Doctor 3989,4,0.18178229,0
Patient 7188,Doctor 2149,4,0.07119327,0
Patient 7197,Doctor 4344,4,0.038482938,0
Patient 7202,Doctor 3994,4,0.515627682,0
Patient 7207,Doctor 7249,4,0.449953884,0
Patient 7209,Doctor 8381,4,0.079007581,0
Patient 7211,Doctor 7244,4,0.075408258,0
Patient 7217,Doctor 1598,4,0.125348121,0
Patient 7222,Doctor 6001,4,0.163943365,0
Patient 7249,Doctor 4129,4,0.143367305,0
Patient 7250,Doctor 3172,4,0.039398529,0
Patient 7251,Doctor 5958,4,0.091124862,0
Patient 7251,Doctor 8308,4,0.043810327,0
Patient 7263,Doctor 2656,4,0.048240062,0
Patient 7263,Doctor 7631,4,0.053845443,0
Patient 7266,Doctor 3187,4,0.224127755,0
Patient 7268,Doctor 64,4,0.282639921,0
Patient 7277,Doctor 5606,4,0.534687996,0
Patient 7281,Doctor 1547,4,0.019385332,0
Patient 7293,Doctor 5478,4,0.20138444,0
Patient 7294,Doctor 4576,4,0.051023185,0
Patient 7302,Doctor 8664,4,0.159412503,0
Patient 7315,Doctor 7822,4,0.607139945,0
Patient 7316,Doctor 4563,4,0.027013883,0
Patient 7318,Doctor 1598,4,0.300907046,0
Patient 7318,Doctor 7605,4,0.340941608,0
Patient 7320,Doctor 3305,4,0.111455753,0
Patient 7330,Doctor 857,4,0.205532983,0
Patient 7334,Doctor 5621,4,0.538306832,0
Patient 7338,Doctor 5621,4,0.393238783,0
Patient 7338,Doctor 5895,4,0.088266872,0
Patient 7339,Doctor 8596,4,0.570150197,0
Patient 7347,Doctor 7983,4,0.263548166,0
Patient 7354,Doctor 6751,4,0.015329133,0
Patient 7358,Doctor 857,4,0.468393296,0
Patient 7364,Doctor 5444,4,0.325844437,0
Patient 7364,Doctor 7794,4,0.044475261,0
Patient 7365,Doctor 2125,4,0.032482218,0
Patient 7365,Doctor 6388,4,0.278910995,0
Patient 7374,Doctor 6637,4,0.000588701,0
Patient 7376,Doctor 8097,4,0.387348622,0
Patient 7389,Doctor 6171,4,0.017996313,0
Patient 7394,Doctor 5638,4,0.545863092,0
Patient 7396,Doctor 5962,4,0.240251601,0
Patient 7397,Doctor 6143,4,0.052389443,0
Patient 7400,Doctor 7343,4,0.02584582,0
Patient 7405,Doctor 776,4,0.031509217,0
Patient 7406,Doctor 4011,4,0.049196489,0
Patient 7414,Doctor 1122,4,0.037061799,0
Patient 7417,Doctor 3309,4,0.311028033,0
Patient 7418,Doctor 6380,4,0.207809418,0
Patient 7419,Doctor 9024,4,0.021238014,0
Patient 7429,Doctor 910,4,0.011091857,0
Patient 7445,Doctor 945,4,0.019149125,0
Patient 7450,Doctor 1334,4,0.257502049,0
Patient 7453,Doctor 7605,4,0.529676437,0
Patient 7455,Doctor 7553,4,0.714537799,0
Patient 7459,Doctor 6371,4,0.171251446,0
Patient 7463,Doctor 5609,4,0.506809294,0
Patient 7465,Doctor 2276,4,0.485089332,0
Patient 7475,Doctor 5164,4,0.484923154,0
Patient 7478,Doctor 8289,4,0.076558277,0
Patient 7479,Doctor 3080,4,0.219236746,0
Patient 7486,Doctor 7821,4,0.494289786,0
Patient 7489,Doctor 3523,4,0.058637381,0
Patient 7494,Doctor 6465,4,0.11332199,0
Patient 7497,Doctor 5281,4,0.013107355,0
Patient 7513,Doctor 2812,4,0.171749935,0
Patient 7515,Doctor 3284,4,0.157411054,0
Patient 7519,Doctor 6325,4,0.043100934,0
Patient 7543,Doctor 7851,4,0.090114139,0
Patient 7544,Doctor 1424,4,0.399250686,0
Patient 7545,Doctor 857,4,0.46977213,0
Patient 7548,Doctor 8117,4,0.010417472,0
Patient 7550,Doctor 7817,4,0.20033662,0
Patient 7554,Doctor 6001,4,0.459306121,0
Patient 7560,Doctor 7803,4,0.500441074,0
Patient 7561,Doctor 4175,4,0.431368977,0
Patient 7561,Doctor 6550,4,0.022383235,0
Patient 7563,Doctor 4020,4,0.028944105,0
Patient 7565,Doctor 1987,4,0.122511506,0
Patient 7568,Doctor 1132,4,0.073649652,0
Patient 7569,Doctor 1598,4,0.543558002,0
Patient 7570,Doctor 1510,4,0.18633692,0
Patient 7575,Doctor 2952,4,0.503721595,0
Patient 7578,Doctor 930,4,0.020143451,0
Patient 7578,Doctor 2008,4,0.023877667,0
Patient 7578,Doctor 8368,4,0.169805169,0
Patient 7582,Doctor 7273,4,0.003657271,0
Patient 7592,Doctor 1966,4,0.237988383,0
Patient 7592,Doctor 6001,4,0.170762733,0
Patient 7606,Doctor 1215,4,0.509705484,0
Patient 7616,Doctor 5126,4,0.109534554,0
Patient 7623,Doctor 6696,4,0.054364838,0
Patient 7626,Doctor 7478,4,0.037736911,0
Patient 7634,Doctor 2055,4,0.043485127,0
Patient 7634,Doctor 8541,4,0.044589676,0
Patient 7635,Doctor 8419,4,0.08279074,0
Patient 7637,Doctor 7180,4,0.054341536,0
Patient 7644,Doctor 1966,4,0.476890504,0
Patient 7644,Doctor 2900,4,0.09297996,0
Patient 7651,Doctor 8400,4,0.020672513,0
Patient 7653,Doctor 219,4,0.018780984,0
Patient 7653,Doctor 620,4,0.162750319,0
Patient 7653,Doctor 2112,4,0.007730259,0
Patient 7653,Doctor 6388,4,0.215967417,0
Patient 7653,Doctor 6677,4,0.014431473,0
Patient 7654,Doctor 3867,4,0.0423503,0
Patient 7661,Doctor 7423,4,0.549414098,0
Patient 7665,Doctor 1167,4,0.135313913,0
Patient 7666,Doctor 7204,4,0.014596984,0
Patient 7668,Doctor 7693,4,0.347883314,0
Patient 7675,Doctor 1510,4,0.071879461,0
Patient 7676,Doctor 1264,4,0.004623988,0
Patient 7676,Doctor 8341,4,0.10282328,0
Patient 7693,Doctor 721,4,0.047249001,0
Patient 7702,Doctor 5354,4,0.006891734,0
Patient 7704,Doctor 1477,4,0.373613447,0
Patient 7711,Doctor 7040,4,0.049236495,0
Patient 7718,Doctor 6604,4,0.455964267,0
Patient 7719,Doctor 6001,4,0.451550305,0
Patient 7720,Doctor 2967,4,0.160708934,0
Patient 7721,Doctor 1724,4,0.023314074,0
Patient 7727,Doctor 4593,4,0.009812811,0
Patient 7727,Doctor 6074,4,0.008630629,0
Patient 7733,Doctor 2800,4,0.222789794,0
Patient 7733,Doctor 4357,4,0.122526035,0
Patient 7735,Doctor 7249,4,0.390117168,0
Patient 7736,Doctor 2671,4,0.520125866,0
Patient 7738,Doctor 5368,4,0.526450157,0
Patient 7745,Doctor 930,4,0.078670949,0
Patient 7755,Doctor 4810,4,0.094861105,0
Patient 7756,Doctor 1471,4,0.21653007,0
Patient 7759,Doctor 7423,4,0.533275783,0
Patient 7762,Doctor 2990,4,0.057780921,0
Patient 7763,Doctor 7020,4,0.093261346,0
Patient 7766,Doctor 8382,4,0.141091242,0
Patient 7770,Doctor 2952,4,0.514834583,0
Patient 7777,Doctor 2256,4,0.018399863,0
Patient 7784,Doctor 7051,4,0.466399968,0
Patient 7790,Doctor 5860,4,0.461552352,0
Patient 7802,Doctor 7851,4,0.088500433,0
Patient 7803,Doctor 5606,4,0.579543591,0
Patient 7813,Doctor 3994,4,0.341019183,0
Patient 7820,Doctor 6260,4,0.067534655,0
Patient 7826,Doctor 28,4,0.088336237,0
Patient 7826,Doctor 2984,4,0.076864354,0
Patient 7826,Doctor 3669,4,0.205746368,0
Patient 7827,Doctor 2467,4,0.218588188,0
Patient 7829,Doctor 2737,4,0.103824958,0
Patient 7832,Doctor 5368,4,0.49995333,0
Patient 7846,Doctor 3867,4,0.131489366,0
Patient 7871,Doctor 4581,4,0.004882846,0
Patient 7876,Doctor 7306,4,0.028700907,0
Patient 7881,Doctor 5610,4,0.502871692,0
Patient 7891,Doctor 6380,4,0.190480456,0
Patient 7892,Doctor 883,4,0.025061918,0
Patient 7894,Doctor 3542,4,0.148874506,0
Patient 7896,Doctor 6465,4,0.123962142,0
Patient 7904,Doctor 3736,4,0.022983696,0
Patient 7911,Doctor 5606,4,0.559478521,0
Patient 7922,Doctor 8677,4,0.195284918,0
Patient 7939,Doctor 8149,4,0.210136905,0
Patient 7944,Doctor 1741,4,0.066728115,0
Patient 7945,Doctor 2504,4,0.294104755,0
Patient 7955,Doctor 3535,4,0.035011519,0
Patient 7964,Doctor 6388,4,0.278235078,0
Patient 7964,Doctor 6765,4,0.085410781,0
Patient 7964,Doctor 8844,4,0.03073471,0
Patient 7968,Doctor 2231,4,0.301830888,0
Patient 7981,Doctor 2276,4,0.465385079,0
Patient 7984,Doctor 1966,4,0.164363682,0
Patient 7989,Doctor 7059,4,0.173152953,0
Patient 7992,Doctor 1598,4,0.543313503,0
Patient 7993,Doctor 8164,4,0.112430952,0
Patient 7995,Doctor 5970,4,0.015522418,0
Patient 7998,Doctor 7110,4,0.088967092,0
Patient 8006,Doctor 1598,4,0.30152604,0
Patient 8008,Doctor 1927,4,0.280148923,0
Patient 8021,Doctor 7625,4,0.07970389,0
Patient 8022,Doctor 7788,4,0.033804812,0
Patient 8025,Doctor 7786,4,0.004876195,0
Patient 8025,Doctor 8590,4,0.005249388,0
Patient 8031,Doctor 3336,4,0.129015967,0
Patient 8035,Doctor 5606,4,0.522952497,0
Patient 8047,Doctor 4217,4,0.281315833,0
Patient 8049,Doctor 7249,4,0.390495211,0
Patient 8050,Doctor 3136,4,0.021092879,0
Patient 8050,Doctor 8868,4,0.180073798,0
Patient 8052,Doctor 2735,4,0.090487532,0
Patient 8067,Doctor 2286,4,0.022521468,0
Patient 8067,Doctor 5657,4,0.114252985,0
Patient 8070,Doctor 1360,4,0.027889218,0
Patient 8071,Doctor 6043,4,0.440662801,0
Patient 8072,Doctor 5164,4,0.549415708,0
Patient 8076,Doctor 526,4,0.247938976,0
Patient 8085,Doctor 6043,4,0.20726946,0
Patient 8093,Doctor 3375,4,0.07943958,0
Patient 8094,Doctor 7822,4,0.344725579,0
Patient 8100,Doctor 6476,4,0.419965506,0
Patient 8105,Doctor 4437,4,0.082781352,0
Patient 8105,Doctor 4993,4,0.03047725,0
Patient 8106,Doctor 5565,4,0.440923065,0
Patient 8116,Doctor 4553,4,0.281350523,0
Patient 8119,Doctor 125,4,0.005151252,0
Patient 8123,Doctor 2276,4,0.511666596,0
Patient 8126,Doctor 1908,4,0.179005578,0
Patient 8129,Doctor 8463,4,0.583136559,0
Patient 8130,Doctor 8648,4,0.028202549,0
Patient 8133,Doctor 6619,4,0.056821529,0
Patient 8136,Doctor 6201,4,0.32011351,0
Patient 8149,Doctor 5164,4,0.445591003,0
Patient 8149,Doctor 7108,4,0.154142588,0
Patient 8150,Doctor 5164,4,0.581534445,0
Patient 8154,Doctor 7822,4,0.553812385,0
Patient 8159,Doctor 7908,4,0.041053623,0
Patient 8163,Doctor 6971,4,0.01794604,0
Patient 8163,Doctor 7673,4,0.090280198,0
Patient 8168,Doctor 141,4,0.501624346,0
Patient 8176,Doctor 7605,4,0.48840791,0
Patient 8192,Doctor 7822,4,0.589605629,0
Patient 8198,Doctor 7803,4,0.52489996,0
Patient 8200,Doctor 1844,4,0.02522143,0
Patient 8218,Doctor 4345,4,0.383144408,0
Patient 8225,Doctor 3681,4,0.36604929,0
Patient 8228,Doctor 489,4,0.006649597,0
Patient 8228,Doctor 730,4,0.075340308,0
Patient 8228,Doctor 4158,4,0.145409256,0
Patient 8228,Doctor 4833,4,0.014505779,0
Patient 8243,Doctor 1966,4,0.327984959,0
Patient 8247,Doctor 2276,4,0.486851156,0
Patient 8248,Doctor 3198,4,0.016244259,0
Patient 8257,Doctor 4779,4,0.019712681,0
Patient 8262,Doctor 1421,4,0.248202518,0
Patient 8272,Doctor 6043,4,0.484912395,0
Patient 8278,Doctor 6075,4,0.135298923,0
Patient 8279,Doctor 5610,4,0.523963809,0
Patient 8282,Doctor 5346,4,0.02393969,0
Patient 8284,Doctor 3989,4,0.023315387,0
Patient 8287,Doctor 1329,4,0.211960778,0
Patient 8289,Doctor 4154,4,0.061474614,0
Patient 8293,Doctor 4791,4,0.552720189,0
Patient 8295,Doctor 2086,4,0.007145197,0
Patient 8299,Doctor 3319,4,0.306151986,0
Patient 8300,Doctor 8178,4,0.29117313,0
Patient 8309,Doctor 5368,4,0.288401127,0
Patient 8311,Doctor 3039,4,0.014271884,0
Patient 8311,Doctor 3084,4,0.263133138,0
Patient 8312,Doctor 7821,4,0.146759972,0
Patient 8345,Doctor 4247,4,0.084756933,0
Patient 8365,Doctor 1676,4,0.21229659,0
Patient 8366,Doctor 1966,4,0.527986765,0
Patient 8367,Doctor 309,4,0.143296748,0
Patient 8372,Doctor 7822,4,0.629592478,0
Patient 8373,Doctor 8859,4,0.208696216,0
Patient 8374,Doctor 8890,4,0.040804699,0
Patient 8375,Doctor 7751,4,0.019702883,0
Patient 8378,Doctor 685,4,0.562714219,0
Patient 8380,Doctor 8232,4,0.019687768,0
Patient 8386,Doctor 4369,4,0.262227297,0
Patient 8391,Doctor 4565,4,0.418698102,0
Patient 8392,Doctor 358,4,0.001733848,0
Patient 8392,Doctor 374,4,0.001907393,0
Patient 8392,Doctor 621,4,0.055639684,0
Patient 8392,Doctor 1111,4,0.009205244,0
Patient 8392,Doctor 1211,4,0.030521721,0
Patient 8392,Doctor 2080,4,0.010536326,0
Patient 8392,Doctor 3324,4,0.000809134,0
Patient 8392,Doctor 3845,4,0.001960236,0
Patient 8392,Doctor 4704,4,0.018811841,0
Patient 8392,Doctor 6248,4,0.006855479,0
Patient 8392,Doctor 6356,4,0.001463352,0
Patient 8392,Doctor 6550,4,0.003416163,0
Patient 8392,Doctor 7729,4,0.008157374,0
Patient 8392,Doctor 7746,4,0.018721299,0
Patient 8392,Doctor 8909,4,0.018362869,0
Patient 8396,Doctor 1906,4,0.334144473,0
Patient 8406,Doctor 2669,4,0.05868933,0
Patient 8407,Doctor 1733,4,0.073190615,0
Patient 8409,Doctor 7314,4,0.082368746,0
Patient 8418,Doctor 2459,4,0.108021714,0
Patient 8418,Doctor 8615,4,0.339479417,0
Patient 8422,Doctor 317,4,0.461099893,0
Patient 8426,Doctor 6025,4,0.409729511,0
Patient 8432,Doctor 7803,4,0.522474289,0
Patient 8433,Doctor 8323,4,0.516281247,0
Patient 8438,Doctor 8368,4,0.440833658,0
Patient 8444,Doctor 6261,4,0.158039883,0
Patient 8451,Doctor 8321,4,0.219276279,0
Patient 8453,Doctor 6812,4,0.006768927,0
Patient 8457,Doctor 4629,4,0.006683426,0
Patient 8470,Doctor 8463,4,0.539698362,0
Patient 8471,Doctor 8678,4,0.201259926,0
Patient 8473,Doctor 6854,4,0.029072821,0
Patient 8476,Doctor 6979,4,0.034353152,0
Patient 8478,Doctor 6666,4,0.026649257,0
Patient 8485,Doctor 2686,4,0.014361517,0
Patient 8487,Doctor 6043,4,0.505811751,0
Patient 8488,Doctor 526,4,0.156538948,0
Patient 8488,Doctor 2765,4,0.060656853,0
Patient 8489,Doctor 3241,4,0.198892161,0
Patient 8490,Doctor 6313,4,0.02943507,0
Patient 8498,Doctor 8528,4,0.117743351,0
Patient 8507,Doctor 2113,4,0.015647925,0
Patient 8520,Doctor 5301,4,0.106330201,0
Patient 8521,Doctor 8529,4,0.046372134,0
Patient 8522,Doctor 6166,4,0.018939489,0
Patient 8531,Doctor 7817,4,0.169123888,0
Patient 8533,Doctor 4258,4,0.020350104,0
Patient 8533,Doctor 5082,4,0.141464785,0
Patient 8535,Doctor 8596,4,0.548711836,0
Patient 8539,Doctor 6575,4,0.126084536,0
Patient 8540,Doctor 1131,4,0.156605512,0
Patient 8544,Doctor 2761,4,0.054866061,0
Patient 8544,Doctor 5446,4,0.193659574,0
Patient 8550,Doctor 6965,4,0.520226598,0
Patient 8576,Doctor 2375,4,0.372850209,0
Patient 8581,Doctor 7968,4,0.288832545,0
Patient 8585,Doctor 4071,4,0.533346236,0
Patient 8588,Doctor 8306,4,0.006955167,0
Patient 8590,Doctor 3047,4,0.150284648,0
Patient 8590,Doctor 5911,4,0.036708456,0
Patient 8591,Doctor 1113,4,0.050041318,0
Patient 8593,Doctor 8596,4,0.604662657,0
Patient 8595,Doctor 1966,4,0.470041037,0
Patient 8600,Doctor 5672,4,0.074632473,0
Patient 8602,Doctor 6585,4,0.013488274,0
Patient 8605,Doctor 1814,4,0.071921185,0
Patient 8608,Doctor 2375,4,0.331564397,0
Patient 8636,Doctor 1601,4,0.106319346,0
Patient 8642,Doctor 1268,4,0.01225777,0
Patient 8653,Doctor 1644,4,0.053908676,0
Patient 8655,Doctor 1966,4,0.403573811,0
Patient 8660,Doctor 3689,4,0.072637208,0
Patient 8665,Doctor 5669,4,0.389049292,0
Patient 8667,Doctor 6996,4,0.008463307,0
Patient 8668,Doctor 6261,4,0.278776407,0
Patient 8669,Doctor 3669,4,0.524737895,0
Patient 8677,Doctor 5606,4,0.519520819,0
Patient 8683,Doctor 7821,4,0.544316113,0
Patient 8684,Doctor 6047,4,0.030555012,0
Patient 8685,Doctor 5307,4,0.014385386,0
Patient 8689,Doctor 8961,4,0.094478056,0
Patient 8690,Doctor 1966,4,0.273729801,0
Patient 8690,Doctor 8868,4,0.112129606,0
Patient 8702,Doctor 6965,4,0.232386962,0
Patient 8702,Doctor 7115,4,0.00436873,0
Patient 8703,Doctor 5164,4,0.462184459,0
Patient 8708,Doctor 1334,4,0.298208743,0
Patient 8730,Doctor 1902,4,0.239022955,0
Patient 8737,Doctor 3669,4,0.500889063,0
Patient 8741,Doctor 3994,4,0.217470214,0
Patient 8743,Doctor 7016,4,0.008568748,0
Patient 8755,Doctor 821,4,0.227083251,0
Patient 8759,Doctor 2101,4,0.005822795,0
Patient 8770,Doctor 5621,4,0.527808607,0
Patient 8786,Doctor 618,4,0.123080179,0
Patient 8788,Doctor 3186,4,0.020260811,0
Patient 8790,Doctor 772,4,0.022968246,0
Patient 8790,Doctor 8868,4,0.320979089,0
Patient 8791,Doctor 6604,4,0.45829761,0
Patient 8792,Doctor 2860,4,0.040308297,0
Patient 8793,Doctor 1966,4,0.243707195,0
Patient 8794,Doctor 1325,4,0.174080938,0
Patient 8796,Doctor 6772,4,0.070340231,0
Patient 8798,Doctor 48,4,0.169105798,0
Patient 8798,Doctor 3770,4,0.003453314,0
Patient 8798,Doctor 6720,4,0.018821813,0
Patient 8798,Doctor 8354,4,0.137231648,0
Patient 8798,Doctor 8418,4,0.008149861,0
Patient 8807,Doctor 2952,4,0.529204071,0
Patient 8815,Doctor 2149,4,0.206709251,0
Patient 8817,Doctor 661,4,0.06180162,0
Patient 8818,Doctor 7803,4,0.307938844,0
Patient 8831,Doctor 5098,4,0.098664388,0
Patient 8834,Doctor 6050,4,0.069777265,0
Patient 8850,Doctor 4175,4,0.454603642,0
Patient 8857,Doctor 87,4,0.057200838,0
Patient 8875,Doctor 2915,4,0.063523889,0
Patient 8875,Doctor 8811,4,0.024991026,0
